index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,VOLATILITY,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,medium_bullish,weak_bullish,BOSS2,buy_price,tp1_price,tp2_price,tp3_price,SNO
2025-10-28,1070.HK,9.68000030517578,9.760000228881836,9.470000267028809,9.520000457763672,9.520000457763672,5411359,0.0,0.0,9.652188922870195,9.893615362073469,10.008192731268275,9.8058655477154,8.57858369112166,False,False,False,False,0.2899999618530273,0.3880000432332354,0.5820000648498531,LH,LHLLHH,8.90999984741211,2025-11-05,10.289999961853027,2025-11-17,10.359999656677246,0.16,9.100000381469728,9.100000381469728,SB1-2025/10/28,False,False,False,False,False,False,False,False,False,True,0.75,6,4,2.0,0.0,True,9.63,10.359999656677246,11.089999313354491,11.819998970031737,1070.HK
2025-11-18,1070.HK,10.279999732971191,10.289999961853027,9.619999885559082,9.670000076293944,9.670000076293944,9339235,0.0,0.0,9.739053815000304,9.698330016593165,9.815490771545909,9.739435333654916,8.678232186201845,False,False,False,False,0.6700000762939453,0.243333180745443,0.3649997711181645,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/10/28,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,1070.HK
2025-11-27,1070.HK,9.760000228881836,10.489999771118164,9.619999885559082,10.31999969482422,10.31999969482422,11795936,0.0,0.0,9.80443007205444,9.73682419172195,9.80185933915577,9.74106481957349,8.736455708455113,False,False,False,False,0.869999885559082,0.2684613741361183,0.4026920612041774,HH,HHHLHH,10.010000228881836,2025-12-01,10.989999771118164,2025-12-04,11.5600004196167,0.15,9.029999732971191,8.90999984741211,TP1-2025/10/28,True,True,True,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,1070.HK
2025-12-03,1070.HK,10.710000038146973,11.18000030517578,10.640000343322754,11.06999969482422,11.06999969482422,13253503,0.0,0.0,10.252690709856177,9.991949700934072,9.912953066493223,9.802899007419072,8.793275095638068,True,True,True,False,0.5399999618530256,0.3115384028508111,0.4673076042762167,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2025/10/28,False,False,False,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,1070.HK
2025-10-02,1091.HK,0.449999988079071,0.5600000023841858,0.4399999976158142,0.550000011920929,0.550000011920929,56894400,0.0,0.0,0.44103546046587,0.4239679621097929,0.3971000598161454,0.3687836808901089,0.3667950250886227,True,True,True,False,0.1200000047683715,0.023750003427267,0.0356250051409006,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2025/06/26,False,False,False,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,1091.HK
2025-12-01,1091.HK,0.4300000071525574,0.4550000131130218,0.4250000119209289,0.449999988079071,0.449999988079071,7618000,0.0,0.0,0.4305395316100722,0.439405729007973,0.4405898084129787,0.4181273169376439,0.3931553763906095,False,False,False,False,0.0300000011920928,0.0217647096690009,0.0326470645035014,LH,LHLLHH,0.4050000011920929,2025-12-09,0.4650000035762787,2025-12-18,0.4749999940395355,0.17,0.4050000011920929,0.4050000011920929,SB1-2025/12/01,False,False,False,False,False,False,False,False,False,True,0.86,6,1,3.0,2.0,True,0.44,0.4749999940395355,0.5099999880790711,0.5449999821186066,1091.HK
2025-12-19,1091.HK,0.4550000131130218,0.4749999940395355,0.4399999976158142,0.4650000035762787,0.4650000035762787,11677000,0.0,0.0,0.4336377270194271,0.4327719912140564,0.4356039900883897,0.4203360149392291,0.3965465482711339,False,False,False,False,0.0349999964237213,0.0168750062584877,0.0253125093877315,HL,HLLHLL,0.4749999940395355,2025-12-20,0.4650000035762787,2025-12-21,0.4399999976158142,-0.07,0.4050000011920929,0.4050000011920929,TP1-2025/12/01,False,False,False,True,True,False,False,False,False,False,0.0,0,0,,,False,,,,,1091.HK
2025-10-28,1114.HK,3.859999895095825,3.9600000381469727,3.849999904632568,3.930000066757202,3.930000066757202,21414882,0.0,0.0,3.891058494755561,3.902774859917272,3.799430717132125,3.619163806313765,3.573363811151995,False,False,False,False,0.1100001335144047,0.1200000921885171,0.1800001382827757,LH,LHLLHH,3.549999952316284,2025-11-17,4.309999942779541,2025-12-09,4.429999828338623,0.25,3.569999933242798,3.569999933242798,SB1-2025/10/28,True,True,True,False,False,False,False,False,False,True,0.81,13,5,3.0,5.0,True,3.99,4.429999828338623,4.869999656677246,5.309999485015869,1114.HK
2025-12-11,1114.HK,4.150000095367432,4.170000076293945,3.9600000381469727,4.079999923706055,4.079999923706055,32982086,0.0,0.0,4.024285515420799,3.915892983606411,3.8382305237032432,3.7171705151718943,3.627289856835064,True,True,True,False,0.2100000381469726,0.1041177160599653,0.1561765740899479,HL,HLLHHL,4.260000228881836,2025-12-15,4.070000171661377,2025-12-16,3.9800000190734863,-0.07,3.5999999046325684,3.549999952316284,BY1-2025/10/28,True,True,True,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,1114.HK
2025-12-01,1115.HK,0.5199999809265137,0.5600000023841858,0.5199999809265137,0.550000011920929,0.550000011920929,7320000,0.0,0.0,0.545324094732957,0.5663101521079507,0.564790316919019,0.5235914857762014,0.4413701919953801,False,False,False,False,0.0400000214576721,0.0242857251848493,0.0364285877772739,LH,LHLLHH,0.4950000047683716,2025-12-04,0.5899999737739563,2025-12-18,0.6000000238418579,0.21,0.5,0.5,SB1-2025/12/01,False,False,False,False,False,False,False,False,False,True,0.9,9,6,1.0,2.0,True,0.55,0.6000000238418579,0.6500000476837158,0.7000000715255736,1115.HK
