Date,sno,Open,High,Low,Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,T1_22,T1_10,Adj Close,Capital Gains
2025-10-06,VALE,11.119999885559082,11.289999961853027,11.100000381469728,11.279999732971191,27505687,0.0,0.0,10.959484653485108,10.768337060507722,10.39666488830088,10.007713303686533,9.764829828930855,True,True,True,True,,
2025-10-06,UVV,55.43999862670898,55.650001525878906,55.11000061035156,55.27000045776367,61045,0.0,0.0,55.49222423731591,55.41203980218515,55.41073607502567,55.359536954738594,53.80875815420215,True,True,True,True,,
2025-10-06,USB,48.310001373291016,48.994998931884766,47.47499847412109,47.790000915527344,4450663,0.0,0.0,48.25153273984111,48.23665312094498,47.38256554855711,46.10967268550928,44.3474553958032,True,True,True,True,,
2025-10-06,TYG,43.459999084472656,43.6786003112793,43.470001220703125,43.58000183105469,23366,0.0,0.0,43.03185113583163,42.714725130752846,42.34420072924783,41.68593756062891,39.33829649586639,True,True,True,True,,
2025-10-06,TY,34.22999954223633,34.40999984741211,34.060001373291016,34.310001373291016,24797,0.0,0.0,34.042737177992535,33.797454961823,33.234091102176144,32.472037389617896,31.36466107373792,True,True,True,True,,
2025-10-06,TXT,87.3499984741211,87.91999816894531,86.6500015258789,87.19000244140625,417008,0.0,0.0,85.10026473300867,83.70498477386865,82.01790518065087,80.1851014027854,79.33757553734385,True,True,True,True,,
2025-10-06,TXNM,56.93000030517578,57.0099983215332,56.89500045776367,56.90999984741211,325668,0.0,0.0,56.79042644773579,56.75766351977741,56.58163117524267,55.66094450720599,51.76412423489143,True,True,True,True,,
2025-10-06,TRV,285.010009765625,285.6700134277344,283.1099853515625,284.0,290105,0.0,0.0,279.6402051590072,277.04216058155095,272.69752024692417,267.6163792977136,253.975173065475,True,True,True,True,,
2025-10-06,TRP,55.369998931884766,55.0099983215332,54.375,54.540000915527344,493120,0.0,0.0,53.98068361251007,53.17271955526336,51.80813117848362,50.35330868740522,47.42077092192192,True,True,True,True,,
2025-10-06,TRINZ,25.288000106811523,25.29990005493164,25.221799850463867,25.24099922180176,12235,0.0,0.0,25.19023419779825,25.12934588647827,25.01192560501486,24.80551927483756,24.27513684072779,True,True,True,True,,
2025-10-06,TRINI,25.309999465942383,25.350000381469727,25.299999237060547,25.315000534057617,4558,0.0,0.0,25.2358565708293,25.182754935656657,25.0677962405888,24.859798071294,24.344318929919154,True,True,True,True,,
2025-10-06,TNL,61.84999847412109,62.23500061035156,61.185001373291016,61.66999816894531,211452,0.0,0.0,60.99348528041261,60.93708185778203,59.82247216151276,57.077207552315535,52.129982548306494,True,True,True,True,,
2025-10-06,TFSL,13.449999809265137,13.585000038146973,13.369999885559082,13.520000457763672,150776,0.0,0.0,13.300942630293363,13.271471377789547,13.14487981165032,12.927903317011456,12.51042931161824,True,True,True,True,,
2025-10-06,TEL,223.7899932861328,225.259994506836,222.69000244140625,222.9600067138672,608184,0.0,0.0,219.34705401514256,215.6712135138455,206.8023853602273,192.57809630948003,170.9428133325134,True,True,True,True,,
2025-10-06,TEI,6.199999809265137,6.210000038146973,6.159999847412109,6.175600051879883,82160,0.0,0.0,6.202562815729534,6.19585112015,6.095471262427452,5.892224324384257,5.481055847590488,True,True,True,True,,
2025-10-06,TDIV,100.3499984741211,100.47000122070312,100.18440246582033,100.345703125,36414,0.0,0.0,99.14215370968492,97.72889074661464,94.83112100657368,90.75091004990188,83.69599878760914,True,True,True,True,,0.0
2025-10-06,TCBS,16.181800842285156,16.181800842285156,16.181800842285156,16.181800842285156,549,0.0,0.0,16.26524980038032,16.25483636628471,16.160166614659524,16.017005227631223,15.493854065296215,True,True,True,True,,
