Date,sno,Open,High,Low,Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,T1_22,T1_10
2025-10-08,9997.HK,8.930000305175781,8.970000267028809,8.770000457763672,8.899999618530273,3054500,0.0,0.0,8.89811319784472,8.845563445348407,8.609471769617986,8.161601595855847,7.271801819111441,True,True,True,True
2025-10-08,6638.HK,1.950000047683716,1.9600000381469729,1.950000047683716,1.9600000381469729,172000,0.0,0.0,1.9442164094214247,1.9309504526278043,1.9162211539681455,1.836861554118452,1.5373417480945075,True,True,True,True
2025-10-08,3969.HK,3.5799999237060547,3.5799999237060547,3.4600000381469727,3.5,1830000,0.0,0.0,3.50495266385755,3.485692363163863,3.448848829461688,3.368648502736291,3.19474083110404,True,True,True,True
2025-10-08,2518.HK,55.45000076293945,55.84999847412109,55.400001525878906,55.84999847412109,5300,0.0,0.0,56.07205718763193,56.01551538605808,55.293203103865736,54.46507222893653,53.9296201450251,True,True,True,True
2025-10-08,2360.HK,2.109999895095825,2.130000114440918,2.0999999046325684,2.109999895095825,402000,0.0,0.0,2.103790122656421,2.094477164387694,2.054298405603028,1.947393118642597,1.757142849860485,True,True,True,True
2025-10-08,2356.HK,9.859999656677246,9.890000343322754,9.770000457763672,9.890000343322754,721806,0.0,0.0,9.84001509946686,9.831809566583276,9.648764374447447,9.227574314351552,8.189208569893314,True,True,True,True
2025-10-08,2039.HK,8.15999984741211,8.15999984741211,7.769999980926514,7.909999847412109,720615,0.0,0.0,8.014576703659067,8.007032981783153,7.843927005158213,7.309089451964945,6.46930506120051,True,True,True,True
2025-10-08,1766.HK,6.010000228881836,6.019999980926514,5.949999809265137,6.0,6940589,0.0,0.0,5.947155365890825,5.923586076696185,5.766739433213877,5.474132009522581,4.991455291802072,True,True,True,True
2025-10-08,1571.HK,4.059999942779541,4.090000152587891,3.9800000190734863,3.9800000190734863,1007000,0.0,0.0,4.0191303258659286,4.004821325316759,3.911005704493492,3.747164887225922,3.432816331822757,True,True,True,True
2025-10-08,1199.HK,5.650000095367432,5.650000095367432,5.550000190734863,5.559999942779541,1347050,0.0,0.0,5.627761697259645,5.598646022912959,5.492497627177903,5.252948712129077,4.8555811502370245,True,True,True,True
2025-10-08,1196.HK,12.3100004196167,12.420000076293944,12.130000114440918,12.350000381469728,1714000,0.0,0.0,12.243838801819043,12.116810394328434,11.368273545877742,10.170768890735689,8.47567179295839,True,True,True,True
2025-10-08,900.HK,7.539999961853027,7.539999961853027,7.46999979019165,7.519999980926514,153113,0.0,0.0,7.352438888601139,7.260784673966327,7.162516176719921,6.924074478166218,6.341066525956625,True,True,True,True
2025-10-08,807.HK,1.1299999952316284,1.1399999856948853,1.1299999952316284,1.1399999856948853,549000,0.0,0.0,1.1397781570663448,1.1386689521454634,1.1195458598136063,1.0757370578207266,1.0175689193015809,True,True,True,True
2025-10-08,737.HK,1.8600000143051147,1.870000004768372,1.840000033378601,1.840000033378601,250500,0.0,0.0,1.8448442787451729,1.8353967384398204,1.810111490792506,1.7750317882411313,1.7031500167752152,True,True,True,True
2025-10-08,639.HK,2.7799999713897705,2.7799999713897705,2.720000028610229,2.7699999809265137,4348900,0.0,0.0,2.7540553616026657,2.7424729099867737,2.721446900535607,2.6438855298852797,2.5142218715820723,True,True,True,True
2025-10-08,551.HK,13.0,13.260000228881836,13.0,13.1899995803833,2786594,0.0,0.0,13.167791188035524,13.09392113433728,12.83283031338527,12.502780092483324,12.209077494593709,True,True,True,True
2025-10-08,440.HK,33.52000045776367,33.58000183105469,33.18000030517578,33.58000183105469,331217,0.0,0.0,33.707868650978234,33.578124774956805,32.50709386641748,30.871164496759462,27.50815779002777,True,True,True,True
2025-10-08,338.HK,1.350000023841858,1.3700000047683716,1.350000023841858,1.3700000047683716,3461500,0.0,0.0,1.3570805986766965,1.3519996893376136,1.343705217796077,1.3137502677784798,1.2468076795235932,True,True,True,True
2025-10-08,303.HK,62.5,63.150001525878906,61.45000076293945,63.150001525878906,397101,0.0,0.0,62.95131042992076,62.742618337911466,61.3121903066826,58.5937236841158,53.84281186388944,True,True,True,True
2025-10-08,207.HK,0.5799999833106995,0.5799999833106995,0.5699999928474426,0.5799999833106995,5768000,0.0,0.0,0.5763416778915685,0.5682612603756191,0.5199461248597156,0.4375085147607766,0.3323676425378024,True,True,True,True
2025-10-08,133.HK,15.729999542236328,15.729999542236328,15.720000267028809,15.75,6000,0.0,0.0,15.706450153681962,15.652106855939143,15.427323756982284,14.943289416476066,13.768508706373568,True,True,True,True
2025-10-08,62.HK,10.529999732971191,10.600000381469728,10.520000457763672,10.600000381469728,35200,0.0,0.0,10.566666918681875,10.426222061254837,9.974619094864543,9.415102060331831,8.715383475238001,True,True,True,True
2025-10-08,53.HK,76.80000305175781,77.0,76.80000305175781,77.0,6000,0.0,0.0,76.4714989227522,75.97050077750157,74.28145848599628,72.07958626628006,69.74338104614179,True,True,True,True
